Node_Name	Adipose_Tissue_Control.merged.rma6	AT_Mock_1_1000000.merged.rma6	AT_Mock_1_100000.merged.rma6	AT_Mock_1_10000.merged.rma6	AT_Mock_1_1000.merged.rma6	AT_Mock_1_100.merged.rma6	AT_Mock_1_50_1.merged.rma6	AT_Mock_1_50_2.merged.rma6	AT_Mock_1_50_3.merged.rma6	AT_Mock_1_50_4.merged.rma6	AT_Mock_1_50.merged.rma6	Hepatology_High_1.merged.rma6	Hepatology_High_2.merged.rma6	Hepatology_Low_1.merged.rma6	Hepatology_Low_2.merged.rma6	patient_1_AT.merged.rma6	patient_1_blood.merged.rma6	patient_1_stool.merged.rma6	patient_2_AT.merged.rma6	patient_2_blood.merged.rma6	patient_2_stool.merged.rma6
Acinetobacter_sp._KEB-2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._KEB-3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._KEB-4	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._KEB-7	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._KPWO1P	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._L57	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._LAB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Acinetobacter_sp._LCR84	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._LH3	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._LM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._LMG_M71	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._LMG_TH120	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._LR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3
Acinetobacter_sp._Ld2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._MA3B-GFJ	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._MB4(2010)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._MBL-11-0202	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._Max_N.07	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._NBY54	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._NG1(2010)	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._NL1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._NL7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._NSACN01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P-110	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P11-B-4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P4538	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P4541	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P4554	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P4555	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P4558	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P4580	0	0	0	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P4590	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P4604	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._P7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._PALXIL10	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._PD5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._PL4	0	0	0	1	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._PUCM1021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._QT15	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._RB21	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._RBSB14_C4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._RKJ12	0	0	0	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._RSPH4	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._S84	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._SD24438	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Acinetobacter_sp._SE63	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._SJ-15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._SLH4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._SRR-55	0	0	0	2	0	5	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._SSAL-8	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._Salman2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._TGL-Y2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._TUST-DFRM1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._TUST-DFRM2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._UIWRF0134	0	0	0	0	0	5	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._UNC436CL71CviS28	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._V1(2012)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Acinetobacter_sp._Ver7	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._W-17	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._W33	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._W9-3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._WAB1900	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._WP5m-12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._XJ148-N30-4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._ZHF5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._ZHF6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._ZPP2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._ZSGR35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Acinetobacter_sp._c29	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._enrichment_culture_clone_C7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._enrichment_culture_clone_DTT.70PS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._enrichment_culture_clone_NK-7	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._juv985	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._mixed_culture_J6-5F	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._mixed_culture_X1-1	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._mixed_culture_X1-10F	0	0	0	0	17	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0
Acinetobacter_sp._mixed_culture_X2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Acinetobacter_sp._phenon_10	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._zf-104-II	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp._zf-IRht15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Acinetobacter_towneri	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_ursingii	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_venetianus	0	0	0	1	2	2	1	0	2	1	3	0	0	0	0	0	0	0	0	0	0
Acinetobacter_venetianus_RAG-1_=_CIP_110063	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acinetobacter_venetianus_VE-C3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Acipenser	1	3	0	3	0	1	14	0	1	0	0	0	0	2	1	0	1	0	0	1	0
Acipenser_brevirostrum	1	0	0	0	0	0	25	0	0	1	0	1	0	1	1	0	1	0	0	0	0
Acipenser_fulvescens	5	7	5	5	3	3	94	0	2	2	0	7	1	7	8	3	8	0	3	6	0
Acipenser_schrenckii	16	41	20	17	5	2	66	0	0	4	1	19	9	13	15	3	18	0	6	35	0
Acipenseriformes	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Acmostomum_dioicum	2	5	5	2	1	1	72	0	4	9	4	7	2	4	7	0	7	0	5	16	0
Acoela	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Acontias_litoralis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acontias_percivali	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Acrocirridae	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
Acrodontium_crateriforme	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acropora	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acropora_sp._SY-01	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
Acropsopilio_chilensis	6	4	3	4	1	1	11	0	0	2	0	1	3	4	8	1	4	0	2	7	0
Acrosiphonia_sp._SAG-127.80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
Actiniaria	1	3	2	2	1	0	13	0	0	1	0	0	0	0	0	0	1	0	0	1	0
Actinidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Actinidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Actiniidae	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoalloteichus_alkalophilus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Actinobacillus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Actinobacillus_anseriformium_biovar_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Actinobacillus_arthritidis	0	0	0	4	6	14	5	0	21	8	12	0	0	0	1	0	0	1	0	0	1
Actinobacillus_capsulatus	0	0	0	4	2	3	1	0	0	3	3	0	0	0	0	0	0	1	0	0	0
Actinobacillus_genomosp._1	0	0	0	6	2	0	9	0	10	24	8	0	0	0	0	1	0	0	0	0	1
Actinobacillus_indolicus	0	0	0	0	5	4	5	0	5	5	1	0	0	0	0	0	0	0	0	0	0
Actinobacillus_lignieresii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Actinobacillus_minor	0	0	0	2	1	5	0	0	4	7	4	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Actinobacillus_porcinus	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Actinobacillus_porcitonsillarum	0	0	0	5	3	6	2	0	5	3	6	0	0	0	0	0	0	0	0	2	1
Actinobacillus_salpingitidis	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Actinobacillus_succinogenes	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Actinobacteria	0	10	2	186	58	329	394	0	457	729	394	12	9	833	12	1	40	1616	17	31	7136
Actinobacteria_<phylum>	0	0	0	0	1	2	2	0	0	0	4	0	0	0	0	0	0	323	2	0	562
Actinobacteria_bacterium_GM35A7	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
Actinobaculum_massiliense	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinocorallia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Actinocorallia_aurea	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Actinocorallia_herbida	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	5	0	0	9
Actinokineospora_cianjurensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Actinokineospora_globicatena	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
Actinokineospora_riparia	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura	0	0	0	2	2	2	0	0	2	3	5	1	0	0	0	0	0	0	0	0	10
Actinomadura_keratinilytica	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura_madurae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Actinomadura_sp._E6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura_sp._OS3-83	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces	0	0	0	0	1	1	101	0	1	1	90	0	0	0	0	0	0	25	0	1	32
Actinomyces_cardiffensis_F0333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Actinomyces_liubingyangii	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_naeslundii	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Actinomyces_naeslundii_str._Howell_279	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_neuii_subsp._anitratus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_odontolyticus	0	0	0	0	0	12	0	0	65	198	162	0	0	0	0	0	0	0	0	0	0
Actinomyces_oris	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_slackii	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0
Actinomyces_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Actinomyces_sp._C1I23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp._Marseille-P2825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	40
Actinomyces_sp._Marseille-P3257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Actinomyces_sp._PMA3407	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp._S4-C9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8
Actinomyces_sp._S6-Spd3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Actinomyces_sp._VUL4_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Actinomyces_sp._canine_oral_taxon_374	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp._canine_oral_taxon_407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Actinomyces_sp._oral_clone_CT047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Actinomyces_sp._oral_clone_GU067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Actinomyces_sp._oral_clone_IO077	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp._ph3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	1
Actinomyces_vaccimaxillae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Actinomycetaceae	0	0	0	0	30	8	0	0	0	122	10	0	0	0	0	0	0	6	0	0	2
Actinomycetaceae_bacterium	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
Actinomycetales	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	3
Actinomycetales_bacterium_HPB40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Actinomycetales_bacterium_L2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2
Actinomycetales_bacterium_P9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetales_bacterium_QTR-51	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetospora	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoplanes	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoplanes_missouriensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Actinopolyspora	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinopteri	10	2	7	7	1	1	89	0	0	7	1	3	3	3	17	1	7	0	26	44	0
Actinosynnema_mirum	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
Actinotignum_timonense	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinotignum_urinale	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinotrocha_harmeri	1	0	0	0	0	0	10	0	0	0	0	0	1	2	2	0	2	0	0	1	0
Acutalis_tartarea	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acuticoccus_yangtzensis	0	0	0	1	1	4	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0
Adephaga	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Adeuomphalus_elegans	0	0	1	0	0	0	40	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Adhaeribacter_sp._TSX13-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6
Adialytus_ambiguus	0	0	0	0	0	0	5	0	0	1	0	0	0	0	1	0	1	0	0	0	0
Adipicola_longissima	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adlercreutzia_equolifaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
Adoratopsylla_intermedia_copha	0	0	0	0	1	0	6	0	0	2	0	0	0	0	0	0	0	0	0	1	0
Adriana_glabrata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Advenella_incenata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Advenella_kashmirensis	0	0	0	0	1	0	0	0	3	2	13	0	0	0	0	0	0	0	0	0	0
Advenella_mimigardefordensis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Advenella_sp._R-18191	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Advenella_sp._R-20007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Aegilops_tauschii	16	0	2	17	0	0	1	0	4	0	0	0	52	0	0	0	3	0	0	0	13
Aequorivita_echinoideorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Aequorivita_sp._VBW240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Aequorivita_sublithincola_DSM_14238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	3
Aeribacillus_pallidus	0	0	0	0	2	1	1	0	3	1	2	0	0	0	0	0	0	2	0	0	7
Aerococcaceae	0	0	0	4	6	12	10	0	19	22	17	0	0	0	0	0	0	0	0	0	0
Aerococcus	0	0	0	7	13	11	2	0	8	8	13	0	0	0	0	0	0	0	0	0	1
Aerococcus_christensenii	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcus_sanguinicola	0	0	0	2	0	2	0	0	3	3	1	0	0	0	0	0	0	0	0	0	1
Aerococcus_sp._PKL11	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Aerococcus_urinae	0	0	1	2	19	15	7	0	13	8	13	0	0	0	0	0	0	2	0	0	5
Aerococcus_urinae_ACS-120-V-Col10a	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcus_urinaeequi	0	0	0	1	2	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	1
Aerococcus_urinaehominis	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0
Aerococcus_vaginalis	0	0	0	5	7	8	9	0	8	4	7	0	0	0	0	0	0	0	0	0	2
Aerococcus_viridans	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Aeromicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Aeromicrobium_fastidiosum	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Aeromicrobium_sp._N21_016-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Aeromonadaceae	0	0	0	0	0	1	1	0	3	1	3	0	0	0	0	0	0	0	0	0	0
Aeromonadaceae_bacterium_142A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Aeromonas	0	0	3	6	14	21	7	0	15	26	18	0	0	0	0	0	1	2	1	5	8
Aeromonas_bestiarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Aeromonas_caviae	0	0	5	4	15	18	8	0	21	20	28	0	0	2	0	0	1	0	0	0	10
Aeromonas_encheleia	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	2
Aeromonas_hydrophila	0	0	0	1	3	9	4	0	16	15	9	0	0	1	2	2	1	5	0	0	6
Aeromonas_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Aeromonas_jandaei	0	0	0	1	1	0	1	0	29	1	3	0	0	0	0	0	0	2	0	0	0
Aeromonas_media	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0
Aeromonas_media_WS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Aeromonas_salmonicida	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Aeromonas_salmonicida_subsp._salmonicida	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_salmonicida_subsp._smithia	0	0	0	0	0	3	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1
Aeromonas_schubertii	0	0	0	3	8	13	7	0	16	11	4	0	0	0	0	0	0	0	0	0	2
Aeromonas_sobria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Aeromonas_sp.	0	0	0	0	1	3	2	0	3	3	1	0	0	0	0	0	0	0	0	0	0
Aeromonas_sp._3a	0	0	0	2	3	3	0	0	1	4	8	0	0	0	0	0	0	0	0	0	0
Aeromonas_sp._6A_14	0	0	0	1	0	1	0	0	6	2	4	0	0	0	0	0	0	1	0	0	0
Aeromonas_sp._6A_16	0	0	0	0	0	0	15	0	9	1	0	0	0	0	0	0	0	2	0	0	8
Aeromonas_sp._8123	0	0	0	2	0	2	1	0	2	2	3	0	0	0	0	0	0	0	0	0	0
Aeromonas_sp._ALBL_166	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_sp._BC16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_sp._FM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Aeromonas_sp._FPO2	0	0	3	3	5	9	3	0	12	14	8	0	0	0	0	1	2	0	0	0	3
Aeromonas_sp._Fars89D4	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Aeromonas_sp._GLY-1208	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Aeromonas_sp._GLY-3205	0	0	0	1	2	13	7	0	13	7	7	0	0	0	0	0	0	0	2	1	1
Aeromonas_sp._GLY-4201	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Aeromonas_sp._IGCAR-03/08	0	0	0	0	0	9	2	0	0	0	1	0	0	0	0	0	0	0	0	0	16
Aeromonas_sp._LVo-amp_7-10	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_sp._MR-64	0	0	0	9	25	19	17	0	13	8	17	0	0	0	0	0	0	0	0	0	1
