Node_Name	Adipose_Tissue_Control.rma6	AT+Mock-1:1000000.rma6	AT+Mock-1:100000.rma6	AT+Mock-1:10000.rma6	AT+Mock-1:1000.rma6	AT+Mock-1:100.rma6	AT+Mock-1:50-1.rma6	AT+Mock-1:50-2.rma6	AT+Mock-1:50-3.rma6	AT+Mock-1:50-4.rma6	AT+Mock-1:50.rma6	Hepatology-High-1.rma6	Hepatology-High-2.rma6	Hepatology-Low-1.rma6	Hepatology-Low-2.rma6	patient-1-AT.rma6	patient-1-blood.rma6	patient-1-stool.rma6	patient-2-AT.rma6	patient-2-blood.rma6	patient-2-stool.rma6
Porcine_astrovirus_3	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porcine_astrovirus_4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	0	196
Porphyromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
Porphyromonas_asaccharolytica_DSM_20707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	95
Porphyromonas_gingivalis	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	22
Porphyromonas_gingivalis_A7A1-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Porphyromonas_gingivalis_AJW4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
Porphyromonas_gingivalis_JCVI_SC001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Porphyromonas_gingivalis_W83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Potato_black_ringspot_virus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Potato_virus_A	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Prevotella	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3135	0	0	4034
Prevotella_dentalis_DSM_3688	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	1916
Prevotella_denticola_F0289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820	0	0	481
Prevotella_enoeca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834	0	0	468
Prevotella_fusca_JCM_17724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	874	0	0	1343
Prevotella_intermedia	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	523	0	0	2624
Prevotella_intermedia_ATCC_25611_=_DSM_20706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	91
Prevotella_melaninogenica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	2318
Prevotella_melaninogenica_ATCC_25845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Prevotella_ruminicola_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	0	1017
Prevotella_sp._oral_taxon_299_str._F0039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	0	0	765
Propionibacteriaceae	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Propionibacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Propionibacterium_freudenreichii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Propionibacterium_sp._oral_taxon_193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Propionimicrobium_sp._Marseille-P3275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Prosthecochloris_sp._CIB_2401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Proteiniphilum_saccharofermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	8
Proteobacteria	0	2	0	0	1	2	1	0	0	4	2	2	1	2	0	0	0	20	0	3	105
Proteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Proteus_mirabilis	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0
Proteus_mirabilis_BB2000	1	3	1	0	0	1	2	0	0	1	0	2	0	1	0	0	0	0	0	0	0
Pseudodesulfovibrio_aespoeensis_Aspo-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4
Pseudodesulfovibrio_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pseudodesulfovibrio_profundus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pseudomonas	0	0	0	0	0	0	4	0	5	8	1	0	1	0	0	0	0	5	0	0	3
Pseudomonas_aeruginosa	0	1	1	17	162	1735	4774	1	3810	6189	4394	0	0	0	0	1	0	1	0	1	23
Pseudomonas_aeruginosa_C-NN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Pseudomonas_aeruginosa_DHS01	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Pseudomonas_aeruginosa_M18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_aeruginosa_PA7	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2
Pseudomonas_aeruginosa_PAO1	0	0	0	0	1	4	5	0	9	11	13	0	0	0	0	0	0	0	0	0	0
Pseudomonas_aeruginosa_RP73	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_aeruginosa_YL84	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_aeruginosa_group	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0
Pseudomonas_citronellolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pseudomonas_fluorescens	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	6	0	0	1
Pseudomonas_fulva_12-X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Pseudomonas_mosselii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Pseudomonas_phage_JBD5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Pseudomonas_poae_RE*1-1-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pseudomonas_psychrotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pseudomonas_putida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Pseudomonas_putida_DOT-T1E	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
Pseudomonas_sp._CC6-YY-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
Pseudomonas_sp._LPH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pseudomonas_sp._M30-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pseudomonas_sp._MRSN12121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pseudomonas_sp._Os17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pseudomonas_sp._UW4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pseudomonas_virus_D3112	0	0	0	0	0	0	3	0	3	1	1	0	0	0	0	0	0	0	0	0	0
Pseudonocardiaceae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2
Pseudopropionibacterium_propionicum_F0230a	1	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	5
Pseudoxanthomonas_suwonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
Pseudoxanthomonas_suwonensis_11-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pusillimonas_sp._T7-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rabbit_vesivirus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Rabovirus_A	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ralstonia_insidiosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Ralstonia_solanacearum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Raoultella_ornithinolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Red_clover_cryptic_virus_1	4	2	2	7	5	3	0	0	3	8	4	4	7	7	2	2	2	0	0	9	0
Rhizobiales	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	8
Rhizobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rhizobium_leguminosarum_bv._viciae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium_leguminosarum_bv._viciae_3841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rhizobium_sp._IRBG74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Rhizoctonia_solani_dsRNA_virus_3	2	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0
Rhodanobacter_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rhodobacter	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodobacter_sphaeroides	1	3	4	107	962	9757	26002	3	20172	34238	23368	3	2	4	2	4	0	1	0	2	1
Rhodobacter_sphaeroides_2.4.1	0	0	0	1	4	27	65	0	52	79	59	0	0	0	0	0	0	0	0	0	0
Rhodobacter_sphaeroides_ATCC_17025	0	0	0	0	0	2	4	0	1	3	1	0	0	0	0	0	0	0	0	0	0
Rhodobacter_sphaeroides_ATCC_17029	0	0	0	0	0	6	8	0	13	15	11	0	0	0	0	0	0	0	0	0	0
Rhodobacter_sphaeroides_KD131	0	0	0	0	0	5	9	0	8	16	15	0	0	0	0	0	0	0	0	0	0
Rhodobacter_sphaeroides_WS8N	0	0	0	0	0	2	13	0	10	14	17	0	0	0	0	1	0	0	0	0	0
Rhodobacteraceae	0	0	0	0	1	11	11	0	8	19	16	0	0	0	0	0	0	2	0	0	1
Rhodococcus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16
Rhodocyclaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2
Rhodoferax_koreense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Rhodoferax_saidenbachensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rhodoplanes_sp._Z2-YC6860	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Rhodopseudomonas_palustris	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodothermaceae_bacterium_RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
Rhodothermus_marinus_DSM_4252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rhodothermus_marinus_SG0.5JP17-172	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Rhodovulum_sp._MB263	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rice_tungro_spherical_virus	1	0	0	1	3	1	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0
Riemerella_anatipestifer	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	182	0	0	2
Riemerella_anatipestifer_RA-GD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Riemerella_anatipestifer_Yb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
Robiginitalea_biformata_HTCC2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Roseburia_hominis_A2-183	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	9993	0	1	27953
Rosellinia_necatrix_partitivirus_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Rosellinia_necatrix_partitivirus_6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Roseomonas_gilardii	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rothia_aeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Rothia_dentocariosa_ATCC_17931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3
Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	18
Rothia_mucilaginosa_DY-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
Rufibacter_sp._DG15C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Rufibacter_sp._DG31D	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rufibacter_tibetensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	2
Ruminiclostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3
Ruminiclostridium_cellulolyticum_H10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
Ruminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	115	0	0	172
Ruminococcaceae_bacterium_CPB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	20
Ruminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	67
Ruminococcus_albus_7_=_DSM_20455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	14
Ruminococcus_bicirculans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3422	0	0	170
Rummeliibacillus_stabekisii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Saccharopolyspora_erythraea_NRRL_2338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Saccharothrix_espanaensis_DSM_44229	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Saffold_virus	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Saimiriine_alphaherpesvirus_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Salinibacter_ruber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Salinivirga_cyanobacteriivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
Salivirus_FHB	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Salmon_isavirus	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Salmonella_enterica	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6
Salmonella_enterica_subsp._enterica	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	15
Salmonella_enterica_subsp._enterica_serovar_Dublin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._77-1427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20120916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Salmonella_enterica_subsp._enterica_serovar_India_str._SA20085604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Inverness_str._ATCC_10720	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Saintpaul	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str._CVM19633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Salmonella_enterica_subsp._enterica_serovar_Typhi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	30
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._U288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._USDA-ARS-USMARC-1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Schistosoma_mansoni	369	432	306	345	356	310	358	0	273	395	322	600	454	618	362	502	407	2	0	781	1
Sclerotinia_sclerotiorum_debilitation-associated_RNA_virus	2	0	0	2	2	1	4	0	0	0	0	0	0	1	1	2	1	0	0	0	0
Sclerotinia_sclerotiorum_hypovirus_1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Scotophilus_bat_coronavirus_512	0	0	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
Seal_picornavirus_type_1	3	0	0	0	1	2	1	0	0	0	2	0	0	1	0	1	2	0	0	0	0
Sedimenticola_thiotaurini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Selenomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94
Selenomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	641
Selenomonas_ruminantium_subsp._lactilytica_TAM6421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2014
Selenomonas_sp._oral_taxon_136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
Selenomonas_sp._oral_taxon_478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Selenomonas_sp._oral_taxon_920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
Selenomonas_sputigena_ATCC_35185	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	296
Senecavirus_A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Serratia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Shigella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Shigella_boydii_CDC_3083-94	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
Shigella_dysenteriae	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Shigella_dysenteriae_Sd197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Shigella_flexneri	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10
Shigella_flexneri_1a	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Shigella_flexneri_2002017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Shigella_flexneri_G1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Shigella_phage_SHFML-11	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	5	0	2	5
Shigella_sonnei	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	7
Shimwellia_blattae_DSM_4481_=_NBRC_105725	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shinella_sp._HZN7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sicinivirus_A	0	2	0	1	1	0	2	0	1	3	2	0	3	2	0	1	0	0	0	3	0
Sideroxydans_lithotrophicus_ES-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Simbu_orthobunyavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Siphoviridae	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	7	0	0	432
Sk1virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	166
Slackia_heliotrinireducens_DSM_20476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Slow_bee_paralysis_virus	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Solenopsis_invicta_virus_3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerobacter_thermophilus_DSM_20745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sphingobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10
Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Sphingobacterium_sp._21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Sphingobacterium_sp._B29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sphingobium_chlorophenolicum_L-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Sphingobium_sp._YBL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sphingobium_yanoikuyae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sphingomonadaceae	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
Sphingomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Sphingomonas_sp._NIC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Sphingomonas_taxi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Sphingopyxis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingopyxis_sp._QXT-31	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirochaetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Spiroplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3
Spiroplasma_apis_B31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Spirosoma_aerolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	1
Spirosoma_linguale_DSM_74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Spirosoma_montaniterrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Sporomusaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Sporosarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6
Sporosarcina_ureae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Staphylococcaceae	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Staphylococcus	0	0	1	5	23	274	696	0	542	830	677	0	0	0	0	0	0	506	0	0	7
Staphylococcus_agnetis	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Staphylococcus_aureus	0	1	0	5	89	773	2062	0	1528	2480	1953	0	0	1	0	0	0	3	0	1	0
Staphylococcus_aureus_subsp._aureus	0	0	0	0	1	2	3	0	3	4	2	0	0	0	0	0	0	0	0	0	0
Staphylococcus_aureus_subsp._aureus_ED133	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_aureus_subsp._aureus_ED98	0	0	0	0	1	3	7	0	7	3	6	0	0	0	0	0	0	0	0	0	0
Staphylococcus_aureus_subsp._aureus_JKD6159	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_aureus_subsp._aureus_USA300_TCH1516	0	0	0	0	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis	0	4	1	32	329	3070	8053	1	5981	9186	7459	0	0	0	0	0	0	0	0	0	1
Staphylococcus_epidermidis_ATCC_12228	0	1	1	5	43	375	1103	0	812	1344	1031	0	0	0	0	0	0	0	0	2	0
Staphylococcus_epidermidis_PM221	0	0	0	4	15	112	236	0	204	274	230	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis_RP62A	0	0	0	0	0	3	6	0	2	10	4	0	0	0	0	0	0	0	0	0	0
Staphylococcus_lugdunensis	0	0	0	1	2	15	39	0	36	47	34	0	0	0	0	0	0	0	0	0	0
Staphylococcus_nepalensis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_pasteuri	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_phage_SPbeta-like	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Staphylococcus_saprophyticus	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_sciuri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Staphylococcus_simulans	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Staphylococcus_warneri_SG1	0	0	0	0	0	0	4	0	1	3	6	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Stenotrophomonas_sp._LM091	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Streptococcaceae	0	0	0	0	0	1	1	0	1	5	6	0	0	0	0	0	0	12	0	0	40
Streptococcus	0	0	0	0	6	118	284	1	199	367	312	0	22	0	0	0	0	563	0	0	348
Streptococcus_acidominimus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	2
Streptococcus_agalactiae	0	0	0	1	28	253	695	0	508	829	661	0	0	1	0	0	0	34	0	0	57
Streptococcus_agalactiae_2603V/R	0	0	0	0	0	1	5	0	9	14	12	0	0	0	0	0	0	0	0	0	0
Streptococcus_anginosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	486
Streptococcus_anginosus_C238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
